Date,Open,High,Low,Close,Adj Close,Volume
2021-08-01,292.390015,309.980011,290.619995,303.670013,296.139069,18441100
2021-09-01,302.619995,310.429993,272.010010,279.730011,273.291901,24171400
2021-10-01,280.779999,323.820007,280.239990,316.609985,309.323059,24840400
2021-11-01,316.619995,340.450012,310.049988,331.239990,323.616394,24061300
2021-12-01,333.399994,354.149994,329.000000,352.160004,344.623871,22884200
2022-01-01,348.480011,350.390015,273.779999,286.510010,280.378754,40026200
2022-02-01,288.730011,295.750000,251.429993,263.130005,257.499084,27405200
2022-03-01,261.519989,264.429993,233.320007,249.619995,244.845520,36190900
2022-04-01,251.360001,285.000000,240.699997,274.959991,269.700836,36686100
2022-05-01,273.799988,283.149994,250.179993,268.040009,262.913208,40329900
2022-06-01,270.119995,278.309998,214.220001,223.910004,220.135941,36277900
2022-07-01,225.000000,263.239990,220.740005,241.940002,237.862045,35556100
2022-08-01,240.380005,258.920013,231.639999,232.100006,228.187897,34592200
2022-09-01,231.089996,244.820007,204.570007,204.750000,201.780334,30326600
2022-10-01,206.839996,228.570007,195.240005,225.029999,221.766174,33494200
2022-11-01,227.039993,250.059998,211.869995,249.179993,245.565918,35059900
2022-12-01,253.309998,265.640015,235.110001,237.330002,234.471985,24464900
2023-01-01,240.580002,249.919998,219.070007,236.589996,233.740906,34907800
2023-02-01,236.149994,247.750000,216.660004,221.350006,218.684433,31327400
2023-03-01,219.000000,230.550003,205.429993,224.770004,222.667221,33684900
2023-04-01,226.979996,239.149994,220.220001,237.539993,235.317719,27372900
2023-05-01,237.169998,237.990005,221.759995,227.779999,225.649048,30412700
2023-06-01,227.779999,266.510010,227.199997,265.519989,263.736938,28427400
2023-07-01,262.940002,283.799988,252.809998,276.500000,274.643219,31154700
2023-08-01,276.209991,281.609985,264.329987,271.720001,269.895325,30283300
2023-09-01,273.209991,275.179993,248.940002,255.050003,253.899780,25183500
2023-10-01,254.160004,257.769989,232.059998,238.210007,237.135742,35860300
2023-11-01,237.699997,279.119995,235.910004,278.799988,277.542633,26787500
2023-12-01,278.179993,314.140015,276.130005,311.899994,311.204437,30875300
